fps,smpl_params_global_global_orient_0,smpl_params_global_global_orient_1,smpl_params_global_global_orient_2,smpl_params_global_body_pose_0,smpl_params_global_body_pose_1,smpl_params_global_body_pose_2,smpl_params_global_body_pose_3,smpl_params_global_body_pose_4,smpl_params_global_body_pose_5,smpl_params_global_body_pose_6,smpl_params_global_body_pose_7,smpl_params_global_body_pose_8,smpl_params_global_body_pose_9,smpl_params_global_body_pose_10,smpl_params_global_body_pose_11,smpl_params_global_body_pose_12,smpl_params_global_body_pose_13,smpl_params_global_body_pose_14,smpl_params_global_body_pose_15,smpl_params_global_body_pose_16,smpl_params_global_body_pose_17,smpl_params_global_body_pose_18,smpl_params_global_body_pose_19,smpl_params_global_body_pose_20,smpl_params_global_body_pose_21,smpl_params_global_body_pose_22,smpl_params_global_body_pose_23,smpl_params_global_body_pose_24,smpl_params_global_body_pose_25,smpl_params_global_body_pose_26,smpl_params_global_body_pose_27,smpl_params_global_body_pose_28,smpl_params_global_body_pose_29,smpl_params_global_body_pose_30,smpl_params_global_body_pose_31,smpl_params_global_body_pose_32,smpl_params_global_body_pose_33,smpl_params_global_body_pose_34,smpl_params_global_body_pose_35,smpl_params_global_body_pose_36,smpl_params_global_body_pose_37,smpl_params_global_body_pose_38,smpl_params_global_body_pose_39,smpl_params_global_body_pose_40,smpl_params_global_body_pose_41,smpl_params_global_body_pose_42,smpl_params_global_body_pose_43,smpl_params_global_body_pose_44,smpl_params_global_body_pose_45,smpl_params_global_body_pose_46,smpl_params_global_body_pose_47,smpl_params_global_body_pose_48,smpl_params_global_body_pose_49,smpl_params_global_body_pose_50,smpl_params_global_body_pose_51,smpl_params_global_body_pose_52,smpl_params_global_body_pose_53,smpl_params_global_body_pose_54,smpl_params_global_body_pose_55,smpl_params_global_body_pose_56,smpl_params_global_body_pose_57,smpl_params_global_body_pose_58,smpl_params_global_body_pose_59,smpl_params_global_body_pose_60,smpl_params_global_body_pose_61,smpl_params_global_body_pose_62,smpl_params_global_transl_0,smpl_params_global_transl_1,smpl_params_global_transl_2,smpl_params_global_betas_0,smpl_params_global_betas_1,smpl_params_global_betas_2,smpl_params_global_betas_3,smpl_params_global_betas_4,smpl_params_global_betas_5,smpl_params_global_betas_6,smpl_params_global_betas_7,smpl_params_global_betas_8,smpl_params_global_betas_9
50.0,1.0754292011260986,-1.0468878746032715,-1.1918076276779175,0.20596948266029358,0.05591001734137535,0.05178854987025261,0.17662519216537476,-0.02605699934065342,0.00973068829625845,0.023204119876027107,0.04686080291867256,-0.011651724576950073,0.1339363008737564,-0.10089169442653656,0.03233326971530914,0.1855713576078415,0.03812194615602493,0.006658774334937334,-0.008140521124005318,-0.023528972640633583,0.038397736847400665,-0.0940021201968193,0.21920858323574066,0.03311075270175934,-0.17767305672168732,-0.11596622318029404,-0.04099518433213234,0.0626869648694992,0.02560681290924549,0.016034962609410286,-0.017644226551055908,-0.024830287322402,0.033527325838804245,-0.03314837068319321,0.02542024664580822,0.044122401624917984,0.022201715037226677,0.051458705216646194,-0.016265254467725754,0.0022479353938251734,-0.08975382894277573,-0.19217859208583832,-0.03663477674126625,0.1939038783311844,0.2096223086118698,0.010990490205585957,-0.0104697085916996,-0.002865072339773178,0.2182331383228302,-0.14243291318416595,-0.93091881275177,0.24418926239013672,0.27143335342407227,0.8654060959815979,0.40272554755210876,-0.38208457827568054,-0.14873839914798737,0.41796988248825073,0.44767850637435913,0.179049551486969,0.07353432476520538,-0.10882134735584259,0.22783058881759644,0.12814751267433167,0.10138126462697983,-0.1564270257949829,0.0,0.0,1.300130009651184,0.4558056592941284,1.1548707485198975,1.0045225620269775,-0.45596054196357727,-0.19562560319900513,-0.9212039709091187,-0.42146778106689453,-0.6380709409713745,-0.0817359983921051,0.438499391078949
50.0,1.0744744539260864,-1.0478392839431763,-1.1892520189285278,0.20392020046710968,0.05311933904886246,0.05223513022065163,0.17815139889717102,-0.025581231340765953,0.010457098484039307,0.02375921607017517,0.04777306690812111,-0.011364294216036797,0.13881351053714752,-0.10221891105175018,0.032485481351614,0.1846800446510315,0.03727792203426361,0.007295169401913881,-0.00818583182990551,-0.02353454940021038,0.03804100304841995,-0.08990035951137543,0.21944797039031982,0.031130177900195122,-0.17987152934074402,-0.11725162714719772,-0.04186701029539108,0.06315544992685318,0.025872888043522835,0.01598311960697174,-0.017846427857875824,-0.024819880723953247,0.034271180629730225,-0.03294049948453903,0.02515297383069992,0.04395332932472229,0.019903583452105522,0.051074571907520294,-0.0133841997012496,0.0009645772515796125,-0.08750654011964798,-0.19291695952415466,-0.03786617890000343,0.19265326857566833,0.21334384381771088,0.01021320465952158,-0.014411266893148422,-0.003673501079902053,0.22005674242973328,-0.14156395196914673,-0.9283950328826904,0.24456772208213806,0.2718855142593384,0.8646038174629211,0.403433620929718,-0.3814197778701782,-0.1483648270368576,0.41837677359580994,0.44741594791412354,0.17961767315864563,0.07458429038524628,-0.10818353295326233,0.22823506593704224,0.12870025634765625,0.10064277052879333,-0.15827608108520508,-0.0012334820348769426,0.0026615625247359276,1.3001112937927246,0.4558056592941284,1.1548707485198975,1.0045225620269775,-0.45596054196357727,-0.19562560319900513,-0.9212039709091187,-0.42146778106689453,-0.6380709409713745,-0.0817359983921051,0.438499391078949
50.0,1.0755811929702759,-1.0461530685424805,-1.1850019693374634,0.200744166970253,0.05187850445508957,0.053127944469451904,0.1807936429977417,-0.02549813687801361,0.0116709154099226,0.02423991821706295,0.04878618195652962,-0.011349552311003208,0.14324773848056793,-0.10244829952716827,0.0327361635863781,0.1807911992073059,0.03691419959068298,0.00719644408673048,-0.006770438048988581,-0.023240266367793083,0.03807143494486809,-0.08763367682695389,0.2166062891483307,0.029203269630670547,-0.17942175269126892,-0.11980598419904709,-0.043651435524225235,0.06295451521873474,0.02601103112101555,0.015286370180547237,-0.017715096473693848,-0.024683577939867973,0.03428370878100395,-0.03312111273407936,0.025037666782736778,0.043726563453674316,0.02076910063624382,0.05212944746017456,-0.011299596168100834,0.0008369763381779194,-0.0856270119547844,-0.19311295449733734,-0.03740561008453369,0.1916685849428177,0.2155085653066635,0.011652524583041668,-0.01457467395812273,-0.0032183981966227293,0.22064079344272614,-0.1418304443359375,-0.928347647190094,0.2434958815574646,0.272716224193573,0.8635830879211426,0.4046325981616974,-0.38151833415031433,-0.14761999249458313,0.41727709770202637,0.4446446895599365,0.17948447167873383,0.07616545259952545,-0.10898784548044205,0.22890155017375946,0.130612313747406,0.10086456686258316,-0.15983138978481293,-0.0018989067757502198,0.0043073431588709354,1.3001554012298584,0.4558056592941284,1.1548707485198975,1.0045225620269775,-0.45596054196357727,-0.19562560319900513,-0.9212039709091187,-0.42146778106689453,-0.6380709409713745,-0.0817359983921051,0.438499391078949
50.0,1.0762553215026855,-1.045200228691101,-1.1814219951629639,0.19535452127456665,0.049282338470220566,0.05401143431663513,0.18227261304855347,-0.025708071887493134,0.01289974246174097,0.02507646381855011,0.050225287675857544,-0.010811996646225452,0.15249139070510864,-0.10311535745859146,0.03282519802451134,0.1789787858724594,0.036343764513731,0.007509236223995686,-0.006070587784051895,-0.02257290855050087,0.03717608377337456,-0.0848303809762001,0.2151402086019516,0.02765609882771969,-0.17961230874061584,-0.12181711196899414,-0.045080654323101044,0.06412940472364426,0.02688947506248951,0.015597845427691936,-0.017582066357135773,-0.024626687169075012,0.03405452519655228,-0.032629311084747314,0.024798119440674782,0.04380558058619499,0.0225522480905056,0.054258670657873154,-0.010221879929304123,0.0007092774612829089,-0.08372381329536438,-0.19263683259487152,-0.03677907958626747,0.19092817604541779,0.21551132202148438,0.012125907465815544,-0.013851766474545002,-0.0024147143121808767,0.22137506306171417,-0.1424512267112732,-0.928754985332489,0.24285057187080383,0.27399003505706787,0.864099383354187,0.4052976965904236,-0.3831309974193573,-0.14745670557022095,0.4172099530696869,0.4442465305328369,0.17801465094089508,0.07785187661647797,-0.10882921516895294,0.2310120314359665,0.13173016905784607,0.10072766244411469,-0.16200187802314758,-0.0027114409022033215,0.006306755356490612,1.30020272731781,0.4558056592941284,1.1548707485198975,1.0045225620269775,-0.45596054196357727,-0.19562560319900513,-0.9212039709091187,-0.42146778106689453,-0.6380709409713745,-0.0817359983921051,0.438499391078949
50.0,1.0794602632522583,-1.0435200929641724,-1.1746163368225098,0.18804629147052765,0.04654008895158768,0.05506490170955658,0.18312595784664154,-0.026486137881875038,0.013754872605204582,0.026641186326742172,0.052205752581357956,-0.010625790804624557,0.15950138866901398,-0.10429021716117859,0.03231114149093628,0.17422576248645782,0.03584243357181549,0.00818753894418478,-0.0052819265983998775,-0.02175961621105671,0.03588225319981575,-0.0817524790763855,0.21277455985546112,0.025116795673966408,-0.17871206998825073,-0.12547069787979126,-0.04612315818667412,0.06524156779050827,0.028119558468461037,0.015768222510814667,-0.017749125137925148,-0.024617521092295647,0.03381484001874924,-0.032126519829034805,0.024683669209480286,0.043095916509628296,0.022658923640847206,0.05663134902715683,-0.009334539994597435,-0.00033141602762043476,-0.08139416575431824,-0.1928061544895172,-0.03630020096898079,0.18974636495113373,0.2161664515733719,0.012131903320550919,-0.013083938509225845,-0.0026909641455858946,0.22204725444316864,-0.1431283801794052,-0.9288214445114136,0.24263522028923035,0.2749132812023163,0.8632467985153198,0.40346360206604004,-0.38435810804367065,-0.14669686555862427,0.41588494181632996,0.44458362460136414,0.17724084854125977,0.07982034981250763,-0.1084643006324768,0.2314760833978653,0.13263140618801117,0.10098563134670258,-0.16191288828849792,-0.0032272099051624537,0.008163134567439556,1.3003339767456055,0.4558056592941284,1.1548707485198975,1.0045225620269775,-0.45596054196357727,-0.19562560319900513,-0.9212039709091187,-0.42146778106689453,-0.6380709409713745,-0.0817359983921051,0.438499391078949
50.0,1.0824124813079834,-1.0394963026046753,-1.166892170906067,0.18053670227527618,0.044308848679065704,0.05626372992992401,0.18373079597949982,-0.02678084932267666,0.015381657518446445,0.030042361468076706,0.05372820049524307,-0.010546674020588398,0.16607636213302612,-0.10428768396377563,0.03187888115644455,0.17007967829704285,0.03494248166680336,0.00786260049790144,-0.00404675118625164,-0.02100413665175438,0.03524855524301529,-0.07885236293077469,0.20833563804626465,0.021995095536112785,-0.1763601005077362,-0.1307011991739273,-0.04837285727262497,0.06600425392389297,0.029091771692037582,0.01544420700520277,-0.017506100237369537,-0.024185802787542343,0.03329247608780861,-0.031979113817214966,0.02423918806016445,0.043285783380270004,0.023760804906487465,0.05856391042470932,-0.007927047088742256,-0.0010400711325928569,-0.07860729098320007,-0.19357708096504211,-0.03666434437036514,0.1883937567472458,0.2178930640220642,0.012956042774021626,-0.011256461963057518,-0.0019562747329473495,0.22222542762756348,-0.14333245158195496,-0.9279434084892273,0.24142134189605713,0.2762022316455841,0.8609023690223694,0.40211114287376404,-0.3866867125034332,-0.14572834968566895,0.41402170062065125,0.4451189339160919,0.17647795379161835,0.08116433024406433,-0.10809405148029327,0.23186567425727844,0.13321147859096527,0.1004570871591568,-0.16184215247631073,-0.002495285589247942,0.00996449589729309,1.300546407699585,0.4558056592941284,1.1548707485198975,1.0045225620269775,-0.45596054196357727,-0.19562560319900513,-0.9212039709091187,-0.42146778106689453,-0.6380709409713745,-0.0817359983921051,0.438499391078949
50.0,1.086724877357483,-1.0340931415557861,-1.1560769081115723,0.16924689710140228,0.03946130722761154,0.057340845465660095,0.1826462298631668,-0.026718206703662872,0.017186129465699196,0.034291308373212814,0.05590828135609627,-0.010382343083620071,0.17436537146568298,-0.10499253869056702,0.03150474280118942,0.16524480283260345,0.03275510296225548,0.008466805331408978,-0.004476926289498806,-0.019765187054872513,0.03330919146537781,-0.07365313172340393,0.20404836535453796,0.019021140411496162,-0.173139289021492,-0.13779939711093903,-0.051197800785303116,0.06792647391557693,0.030288612470030785,0.015684163197875023,-0.01776108704507351,-0.024143170565366745,0.03311210125684738,-0.03159377723932266,0.024300074204802513,0.04246555641293526,0.02276936173439026,0.06114111840724945,-0.005508336238563061,-0.0020785306114703417,-0.0753946378827095,-0.19428609311580658,-0.03657088056206703,0.18726398050785065,0.21906642615795135,0.012867137789726257,-0.009565867483615875,-0.0020157003309577703,0.2223125845193863,-0.14491218328475952,-0.9264231324195862,0.24128936231136322,0.2773662805557251,0.8594652414321899,0.3984573781490326,-0.38883090019226074,-0.14398959279060364,0.4134189784526825,0.4476189911365509,0.17454643547534943,0.08101832866668701,-0.10758460313081741,0.23248891532421112,0.13199582695960999,0.0999443382024765,-0.16070443391799927,-0.0006645289249718189,0.012602424249053001,1.300838828086853,0.4558056592941284,1.1548707485198975,1.0045225620269775,-0.45596054196357727,-0.19562560319900513,-0.9212039709091187,-0.42146778106689453,-0.6380709409713745,-0.0817359983921051,0.438499391078949
50.0,1.0936048030853271,-1.027713656425476,-1.1427497863769531,0.15629807114601135,0.036933984607458115,0.05877915024757385,0.18173541128635406,-0.028070053085684776,0.017996933311223984,0.04000867158174515,0.05803568661212921,-0.010750104673206806,0.18178288638591766,-0.10088963806629181,0.029995927587151527,0.15768110752105713,0.02764492854475975,0.008881439454853535,-0.004617203492671251,-0.018568463623523712,0.03111732006072998,-0.070633664727211,0.19514045119285583,0.01441838126629591,-0.16912156343460083,-0.1439719796180725,-0.0522908940911293,0.07008302211761475,0.03147362917661667,0.016130143776535988,-0.017265649512410164,-0.023882519453763962,0.032624855637550354,-0.03058573417365551,0.024094680324196815,0.041068483144044876,0.020841389894485474,0.060782987624406815,-0.004393483512103558,-0.0033261626958847046,-0.0735430046916008,-0.19382600486278534,-0.03521208092570305,0.18712927401065826,0.21906273066997528,0.012451384216547012,-0.00954052060842514,-0.0013731112703680992,0.22149527072906494,-0.14666351675987244,-0.9257047772407532,0.23941165208816528,0.2780190110206604,0.8580050468444824,0.39480510354042053,-0.39063307642936707,-0.14331266283988953,0.4100533127784729,0.44690990447998047,0.17364509403705597,0.08281543850898743,-0.10706686228513718,0.23435020446777344,0.13438452780246735,0.09966958314180374,-0.16146042943000793,0.000937506789341569,0.014101388864219189,1.3011916875839233,0.4558056592941284,1.1548707485198975,1.0045225620269775,-0.45596054196357727,-0.19562560319900513,-0.9212039709091187,-0.42146778106689453,-0.6380709409713745,-0.0817359983921051,0.438499391078949
50.0,1.0989996194839478,-1.0209920406341553,-1.1299844980239868,0.14218127727508545,0.03336317092180252,0.05945379287004471,0.17880690097808838,-0.029148222878575325,0.019119461998343468,0.048037294298410416,0.06019534170627594,-0.010750997811555862,0.1914425641298294,-0.09975685924291611,0.02874107100069523,0.15353533625602722,0.02368452586233616,0.008556379936635494,-0.005837936885654926,-0.01665617525577545,0.028705714270472527,-0.06662068516016006,0.1886184960603714,0.011030259542167187,-0.16570253670215607,-0.15038728713989258,-0.05462395399808884,0.07156259566545486,0.03254980966448784,0.016313903033733368,-0.01746235601603985,-0.02383272908627987,0.032749876379966736,-0.029796304181218147,0.02444920502603054,0.04034256190061569,0.017755664885044098,0.06087936833500862,-0.0028072474524378777,-0.004495367407798767,-0.07169891893863678,-0.19275160133838654,-0.03511159121990204,0.18742504715919495,0.21817848086357117,0.013106822967529297,-0.012056652456521988,-0.001079988433048129,0.22031135857105255,-0.14894616603851318,-0.924724280834198,0.23768863081932068,0.2794395983219147,0.8587860465049744,0.3918899893760681,-0.3914720416069031,-0.14400267601013184,0.40648162364959717,0.4449656903743744,0.1723804920911789,0.08325014263391495,-0.10660143941640854,0.2373184859752655,0.1333812177181244,0.09851302951574326,-0.16284117102622986,0.0036947461776435375,0.016085952520370483,1.301474928855896,0.4558056592941284,1.1548707485198975,1.0045225620269775,-0.45596054196357727,-0.19562560319900513,-0.9212039709091187,-0.42146778106689453,-0.6380709409713745,-0.0817359983921051,0.438499391078949
50.0,1.1063170433044434,-1.0116643905639648,-1.1158326864242554,0.12571290135383606,0.030024545267224312,0.06106335669755936,0.17520977556705475,-0.03022560104727745,0.02088109217584133,0.057247526943683624,0.062196798622608185,-0.010866060853004456,0.20205524563789368,-0.09554585069417953,0.027519620954990387,0.14881351590156555,0.017808372154831886,0.009463409893214703,-0.008049479685723782,-0.014605123549699783,0.026374980807304382,-0.06411058455705643,0.1808331310749054,0.007536755409091711,-0.1618710458278656,-0.15788961946964264,-0.057465821504592896,0.07420161366462708,0.03360912203788757,0.016795629635453224,-0.017274172976613045,-0.02352515421807766,0.03214309737086296,-0.028849054127931595,0.024315251037478447,0.03937594220042229,0.012332061305642128,0.0595952644944191,-0.0012403862783685327,-0.005564091261476278,-0.0704411193728447,-0.19142986834049225,-0.034753236919641495,0.18811073899269104,0.2160867154598236,0.01164940558373928,-0.0129776606336236,-8.423161489190534e-05,0.2196521908044815,-0.15111000835895538,-0.9239561557769775,0.23743154108524323,0.2803579866886139,0.8597959876060486,0.3880828022956848,-0.3943459987640381,-0.14383642375469208,0.40349051356315613,0.4454440772533417,0.1707102656364441,0.08538207411766052,-0.10618457943201065,0.24370776116847992,0.13469089567661285,0.09804878383874893,-0.1661434918642044,0.007345056161284447,0.017942944541573524,1.301667332649231,0.4558056592941284,1.1548707485198975,1.0045225620269775,-0.45596054196357727,-0.19562560319900513,-0.9212039709091187,-0.42146778106689453,-0.6380709409713745,-0.0817359983921051,0.438499391078949
