fps,smpl_params_global_global_orient_0,smpl_params_global_global_orient_1,smpl_params_global_global_orient_2,smpl_params_global_body_pose_0,smpl_params_global_body_pose_1,smpl_params_global_body_pose_2,smpl_params_global_body_pose_3,smpl_params_global_body_pose_4,smpl_params_global_body_pose_5,smpl_params_global_body_pose_6,smpl_params_global_body_pose_7,smpl_params_global_body_pose_8,smpl_params_global_body_pose_9,smpl_params_global_body_pose_10,smpl_params_global_body_pose_11,smpl_params_global_body_pose_12,smpl_params_global_body_pose_13,smpl_params_global_body_pose_14,smpl_params_global_body_pose_15,smpl_params_global_body_pose_16,smpl_params_global_body_pose_17,smpl_params_global_body_pose_18,smpl_params_global_body_pose_19,smpl_params_global_body_pose_20,smpl_params_global_body_pose_21,smpl_params_global_body_pose_22,smpl_params_global_body_pose_23,smpl_params_global_body_pose_24,smpl_params_global_body_pose_25,smpl_params_global_body_pose_26,smpl_params_global_body_pose_27,smpl_params_global_body_pose_28,smpl_params_global_body_pose_29,smpl_params_global_body_pose_30,smpl_params_global_body_pose_31,smpl_params_global_body_pose_32,smpl_params_global_body_pose_33,smpl_params_global_body_pose_34,smpl_params_global_body_pose_35,smpl_params_global_body_pose_36,smpl_params_global_body_pose_37,smpl_params_global_body_pose_38,smpl_params_global_body_pose_39,smpl_params_global_body_pose_40,smpl_params_global_body_pose_41,smpl_params_global_body_pose_42,smpl_params_global_body_pose_43,smpl_params_global_body_pose_44,smpl_params_global_body_pose_45,smpl_params_global_body_pose_46,smpl_params_global_body_pose_47,smpl_params_global_body_pose_48,smpl_params_global_body_pose_49,smpl_params_global_body_pose_50,smpl_params_global_body_pose_51,smpl_params_global_body_pose_52,smpl_params_global_body_pose_53,smpl_params_global_body_pose_54,smpl_params_global_body_pose_55,smpl_params_global_body_pose_56,smpl_params_global_body_pose_57,smpl_params_global_body_pose_58,smpl_params_global_body_pose_59,smpl_params_global_body_pose_60,smpl_params_global_body_pose_61,smpl_params_global_body_pose_62,smpl_params_global_transl_0,smpl_params_global_transl_1,smpl_params_global_transl_2,smpl_params_global_betas_0,smpl_params_global_betas_1,smpl_params_global_betas_2,smpl_params_global_betas_3,smpl_params_global_betas_4,smpl_params_global_betas_5,smpl_params_global_betas_6,smpl_params_global_betas_7,smpl_params_global_betas_8,smpl_params_global_betas_9
50.0,1.1542235612869263,-1.1693423986434937,-1.2590010166168213,0.05445662885904312,0.09238775819540024,0.06924091279506683,0.001183618907816708,-0.0971950963139534,-0.03106456995010376,0.15020331740379333,0.02083556354045868,0.006498246919363737,0.04035910218954086,-0.11049558967351913,-0.011498507112264633,0.12341062724590302,0.009133410640060902,0.017814787104725838,-0.006977346260100603,-0.019966086372733116,0.006132657174021006,-0.11970189958810806,0.20496344566345215,-0.005375211592763662,-0.16292941570281982,-0.1964135318994522,0.02874983288347721,0.0589597262442112,0.006298521999269724,0.010638711974024773,-0.015667563304305077,0.005750702694058418,0.023807350546121597,-0.015414651483297348,-0.005982325877994299,0.02657049149274826,0.0190390944480896,-0.008063985034823418,-0.01355762593448162,-0.09410639107227325,-0.03127150237560272,-0.22984349727630615,-0.07301653921604156,0.08081652969121933,0.22507356107234955,0.004704433958977461,-0.006101550534367561,0.033589836210012436,-0.07228542119264603,-0.09846271574497223,-0.32508695125579834,-0.0420079380273819,0.05152538791298866,0.2978304922580719,-0.18938131630420685,-0.3930758535861969,0.005278924014419317,-0.18660515546798706,0.4754234850406647,-0.06961757689714432,-0.019610244780778885,-0.09169826656579971,0.14010800421237946,0.03427966311573982,0.07300550490617752,-0.05531066283583641,0.0,0.0,1.2933458089828491,0.533522367477417,1.426914095878601,1.65488862991333,-0.2833437919616699,-0.09774696826934814,-1.0112444162368774,-0.16106310486793518,-0.5880550146102905,0.221996009349823,0.24444298446178436
50.0,1.1556257009506226,-1.1711877584457397,-1.2592618465423584,0.049259573221206665,0.09027370065450668,0.06977755576372147,-0.002972555812448263,-0.09531199187040329,-0.030237549915909767,0.15150561928749084,0.020718317478895187,0.006512475665658712,0.044216327369213104,-0.11007358133792877,-0.011534793302416801,0.12483346462249756,0.01064466591924429,0.0184645876288414,-0.007375229615718126,-0.01997464708983898,0.006328294984996319,-0.12023065239191055,0.20692791044712067,-0.004597764927893877,-0.16263283789157867,-0.19748401641845703,0.027444660663604736,0.05900150537490845,0.006305348128080368,0.010333164595067501,-0.015522434376180172,0.005777642130851746,0.02366209775209427,-0.015525596216320992,-0.00627328222617507,0.02671646885573864,0.01917996257543564,-0.007151955273002386,-0.013545273803174496,-0.09531185030937195,-0.03082008846104145,-0.22985684871673584,-0.07445672154426575,0.08034729957580566,0.22524726390838623,0.005687913857400417,-0.00693325512111187,0.03406885638833046,-0.07161955535411835,-0.09896763414144516,-0.32374367117881775,-0.04061742126941681,0.05230355262756348,0.2981724143028259,-0.19329802691936493,-0.39330604672431946,0.005211019888520241,-0.18715938925743103,0.4793041944503784,-0.07017382979393005,-0.022718165069818497,-0.09155265241861343,0.13904403150081635,0.03214837610721588,0.0727115049958229,-0.053982049226760864,0.0009693115134723485,0.0001779885933501646,1.2932372093200684,0.533522367477417,1.426914095878601,1.65488862991333,-0.2833437919616699,-0.09774696826934814,-1.0112444162368774,-0.16106310486793518,-0.5880550146102905,0.221996009349823,0.24444298446178436
50.0,1.1567071676254272,-1.1727464199066162,-1.2595274448394775,0.04394611343741417,0.08838601410388947,0.070399709045887,-0.0073204548098146915,-0.09363282471895218,-0.029546745121479034,0.1535128355026245,0.020584160462021828,0.006558094639331102,0.04864584282040596,-0.10960433632135391,-0.011832290329039097,0.12700259685516357,0.011771914549171925,0.019105197861790657,-0.007879088632762432,-0.019879037514328957,0.0064155631698668,-0.12100758403539658,0.20852772891521454,-0.003822525031864643,-0.16280442476272583,-0.19826622307300568,0.026078084483742714,0.05937749892473221,0.00629101088270545,0.010101337917149067,-0.015380441211163998,0.005792021751403809,0.02356574870646,-0.015682462602853775,-0.006534883286803961,0.026931600645184517,0.019635016098618507,-0.006306010764092207,-0.013655265793204308,-0.09644817560911179,-0.03061443567276001,-0.229542076587677,-0.07580044865608215,0.08011311292648315,0.22506161034107208,0.00664130412042141,-0.0076547954231500626,0.034395381808280945,-0.07140731811523438,-0.09960943460464478,-0.3226218521595001,-0.0396837443113327,0.05321552976965904,0.2985185980796814,-0.1967698186635971,-0.39373070001602173,0.005150655750185251,-0.1878431737422943,0.48289936780929565,-0.07072529196739197,-0.025827990844845772,-0.0912996232509613,0.1383274793624878,0.03010573424398899,0.07251857966184616,-0.05303611606359482,0.00210361834615469,0.00038357311859726906,1.2930830717086792,0.533522367477417,1.426914095878601,1.65488862991333,-0.2833437919616699,-0.09774696826934814,-1.0112444162368774,-0.16106310486793518,-0.5880550146102905,0.221996009349823,0.24444298446178436
50.0,1.1571458578109741,-1.1737306118011475,-1.2598040103912354,0.038399241864681244,0.08695227652788162,0.07119360566139221,-0.012052751146256924,-0.09236260503530502,-0.029128985479474068,0.1569327861070633,0.02041608840227127,0.006666622124612331,0.054222285747528076,-0.1090405136346817,-0.012653298676013947,0.13066746294498444,0.012129517272114754,0.019727380946278572,-0.008595328778028488,-0.019574662670493126,0.006285649724304676,-0.12228196859359741,0.20939676463603973,-0.0030517843551933765,-0.16391438245773315,-0.19847072660923004,0.024588478729128838,0.06042328476905823,0.006234259344637394,0.01001724787056446,-0.015244735404849052,0.005781230051070452,0.023567408323287964,-0.015931356698274612,-0.0067376550287008286,0.027285324409604073,0.020719721913337708,-0.005592502187937498,-0.014010443352162838,-0.09744592010974884,-0.030901320278644562,-0.22856982052326202,-0.07695082575082779,0.08035000413656235,0.22415588796138763,0.0075343879871070385,-0.00815555639564991,0.03441630303859711,-0.07210413366556168,-0.10052566975355148,-0.3219439387321472,-0.03966565430164337,0.054395705461502075,0.29887351393699646,-0.19934992492198944,-0.3945464789867401,0.005105431191623211,-0.18878701329231262,0.4859221875667572,-0.07126716524362564,-0.028941763564944267,-0.09083151817321777,0.13830742239952087,0.028240710496902466,0.07252828031778336,-0.052857112139463425,0.0035685866605490446,0.0006444617174565792,1.2928376197814941,0.533522367477417,1.426914095878601,1.65488862991333,-0.2833437919616699,-0.09774696826934814,-1.0112444162368774,-0.16106310486793518,-0.5880550146102905,0.221996009349823,0.24444298446178436
50.0,1.1576483249664307,-1.1747961044311523,-1.2595595121383667,0.031452249735593796,0.08558611571788788,0.07204359024763107,-0.017903730273246765,-0.09159989655017853,-0.028842436149716377,0.16115808486938477,0.02027781866490841,0.006792935077100992,0.06161060184240341,-0.10823989659547806,-0.013648675754666328,0.13563501834869385,0.01189246866852045,0.02045734040439129,-0.009585432708263397,-0.019187359139323235,0.0059806290082633495,-0.12399837374687195,0.2098965048789978,-0.002503768540918827,-0.16594599187374115,-0.1984046995639801,0.02325783297419548,0.061707668006420135,0.006103565450757742,0.00996947567909956,-0.015274048782885075,0.00571863166987896,0.023760730400681496,-0.016206292435526848,-0.006968070287257433,0.02739713154733181,0.02162049151957035,-0.004955135751515627,-0.014097262173891068,-0.0984160378575325,-0.03138207271695137,-0.22732503712177277,-0.07808949053287506,0.08062443137168884,0.2230638712644577,0.008349866606295109,-0.009242050349712372,0.03423481807112694,-0.07327068597078323,-0.10194451361894608,-0.3211548924446106,-0.04042469710111618,0.05556242913007736,0.29913318157196045,-0.20163655281066895,-0.3947400152683258,0.005161014385521412,-0.19005681574344635,0.4887479841709137,-0.07200879603624344,-0.03271691873669624,-0.09068969637155533,0.13849985599517822,0.024991625919938087,0.0728767141699791,-0.05264470353722572,0.005176876205950975,0.0011378125054761767,1.292522668838501,0.533522367477417,1.426914095878601,1.65488862991333,-0.2833437919616699,-0.09774696826934814,-1.0112444162368774,-0.16106310486793518,-0.5880550146102905,0.221996009349823,0.24444298446178436
50.0,1.1581828594207764,-1.1759023666381836,-1.2590529918670654,0.02380238100886345,0.08425334841012955,0.07292123883962631,-0.02431631088256836,-0.0910915657877922,-0.028621627017855644,0.1657877117395401,0.020154457539319992,0.006928171496838331,0.06990844011306763,-0.10731948167085648,-0.014731533825397491,0.14125657081604004,0.011356773786246777,0.02124139480292797,-0.010713023133575916,-0.018758419901132584,0.005587697494775057,-0.12593668699264526,0.21021074056625366,-0.002067562658339739,-0.16844025254249573,-0.19820266962051392,0.0220069270581007,0.06311183422803879,0.00593574671074748,0.009939934127032757,-0.015386207960546017,0.005630023777484894,0.024050273001194,-0.016494303941726685,-0.007212363183498383,0.027387486770749092,0.02242891676723957,-0.004355994984507561,-0.014049355871975422,-0.09937223047018051,-0.031960126012563705,-0.22594338655471802,-0.07922223210334778,0.08091767132282257,0.221878319978714,0.009126382879912853,-0.0106226010248065,0.03395170345902443,-0.07467301189899445,-0.10361562669277191,-0.3203098773956299,-0.0415739044547081,0.05672239512205124,0.29934489727020264,-0.2037757933139801,-0.3946210443973541,0.005267212633043528,-0.19149033725261688,0.49147480726242065,-0.0728507936000824,-0.03682413697242737,-0.09071151167154312,0.13879872858524323,0.02104768343269825,0.07339504361152649,-0.05241541564464569,0.006857117172330618,0.0017478668596595526,1.2921727895736694,0.533522367477417,1.426914095878601,1.65488862991333,-0.2833437919616699,-0.09774696826934814,-1.0112444162368774,-0.16106310486793518,-0.5880550146102905,0.221996009349823,0.24444298446178436
50.0,1.1596248149871826,-1.1758478879928589,-1.2581934928894043,0.015312074683606625,0.08308134227991104,0.07420596480369568,-0.031779367476701736,-0.09039195626974106,-0.028256017714738846,0.17104683816432953,0.019804581999778748,0.007477729581296444,0.07901962101459503,-0.10654076933860779,-0.015935195609927177,0.14882858097553253,0.010299589484930038,0.02224798873066902,-0.012426796369254589,-0.018225766718387604,0.005131809040904045,-0.1288192868232727,0.20989428460597992,-0.0016296777175739408,-0.17108796536922455,-0.19844770431518555,0.02071024291217327,0.06480748951435089,0.0058173793368041515,0.010160895064473152,-0.015472646802663803,0.005465101916342974,0.024360986426472664,-0.016697760671377182,-0.007435232866555452,0.027373159304261208,0.024200469255447388,-0.0033925834577530622,-0.014249286614358425,-0.10058283060789108,-0.032979127019643784,-0.22441859543323517,-0.0805983915925026,0.08095715939998627,0.22053572535514832,0.010829808190464973,-0.011647867038846016,0.03351820260286331,-0.07612226903438568,-0.10628699511289597,-0.3198125958442688,-0.04337945953011513,0.05795322358608246,0.29954794049263,-0.2064380645751953,-0.3952518403530121,0.005482709966599941,-0.19507057964801788,0.4926154315471649,-0.07469917088747025,-0.04104629158973694,-0.09082020819187164,0.13980667293071747,0.017121823504567146,0.07393865287303925,-0.054375000298023224,0.008758151903748512,0.0020505443681031466,1.291731357574463,0.533522367477417,1.426914095878601,1.65488862991333,-0.2833437919616699,-0.09774696826934814,-1.0112444162368774,-0.16106310486793518,-0.5880550146102905,0.221996009349823,0.24444298446178436
50.0,1.16116201877594,-1.1762197017669678,-1.257232904434204,0.006305136252194643,0.08179245889186859,0.07561559230089188,-0.04000084102153778,-0.08941344171762466,-0.027933940291404724,0.17662806808948517,0.019394364207983017,0.00823755469173193,0.08841729164123535,-0.10582708567380905,-0.01741495542228222,0.1570562869310379,0.00966905988752842,0.023405812680721283,-0.013924678787589073,-0.01773635298013687,0.004539612215012312,-0.1316954344511032,0.20978842675685883,-0.0012855596141889691,-0.17407213151454926,-0.19902196526527405,0.019211512058973312,0.06657401472330093,0.005663504358381033,0.010369840078055859,-0.015502485446631908,0.005427452735602856,0.024630317464470863,-0.016834747046232224,-0.007762616965919733,0.027453012764453888,0.02579287439584732,-0.0024809464812278748,-0.014766768552362919,-0.1018156111240387,-0.03397703170776367,-0.2229355275630951,-0.08203191310167313,0.08113067597150803,0.21904537081718445,0.012675056234002113,-0.012490333057940006,0.03310898691415787,-0.0777214914560318,-0.10877112299203873,-0.3191647231578827,-0.04539070278406143,0.059537556022405624,0.2993522584438324,-0.20951257646083832,-0.39579758048057556,0.005668941419571638,-0.19886815547943115,0.49372491240501404,-0.07619357854127884,-0.045601457357406616,-0.0905965119600296,0.14103862643241882,0.013365418650209904,0.07428593188524246,-0.056425295770168304,0.010672002099454403,0.002443083329126239,1.2912570238113403,0.533522367477417,1.426914095878601,1.65488862991333,-0.2833437919616699,-0.09774696826934814,-1.0112444162368774,-0.16106310486793518,-0.5880550146102905,0.221996009349823,0.24444298446178436
50.0,1.1628893613815308,-1.1774545907974243,-1.2560697793960571,-0.0037411991506814957,0.08026822656393051,0.07727663218975067,-0.04974864423274994,-0.08787352591753006,-0.027700183913111687,0.18285700678825378,0.018863186240196228,0.0094202421605587,0.09839054197072983,-0.10524555295705795,-0.019451240077614784,0.16660074889659882,0.00990067794919014,0.024868017062544823,-0.01498565822839737,-0.01733442395925522,0.0036727511323988438,-0.13455605506896973,0.21010932326316833,-0.0011305430671200156,-0.177734375,-0.20025895535945892,0.017305515706539154,0.0684826448559761,0.005437903106212616,0.010553872212767601,-0.015418272465467453,0.005646636243909597,0.024816151708364487,-0.016837939620018005,-0.00830079521983862,0.02772277593612671,0.027021434158086777,-0.0016747096087783575,-0.01592387445271015,-0.10309256613254547,-0.03493126481771469,-0.22153709828853607,-0.08358048647642136,0.08157512545585632,0.217257559299469,0.014803731814026833,-0.012965191155672073,0.03274916857481003,-0.07962300628423691,-0.11087499558925629,-0.3182128071784973,-0.047814760357141495,0.06183438375592232,0.29835259914398193,-0.21341674029827118,-0.39616990089416504,0.005795832723379135,-0.20309782028198242,0.49477696418762207,-0.0769711285829544,-0.05082768574357033,-0.08970249444246292,0.14272050559520721,0.009950770065188408,0.07423752546310425,-0.05865268036723137,0.01261108834296465,0.0030176518484950066,1.290716528892517,0.533522367477417,1.426914095878601,1.65488862991333,-0.2833437919616699,-0.09774696826934814,-1.0112444162368774,-0.16106310486793518,-0.5880550146102905,0.221996009349823,0.24444298446178436
50.0,1.1653046607971191,-1.1788504123687744,-1.2546162605285645,-0.015346542932093143,0.07850152254104614,0.0790318101644516,-0.061145830899477005,-0.0859517976641655,-0.02740444988012314,0.19045765697956085,0.018237581476569176,0.010726656764745712,0.10956895351409912,-0.10425423830747604,-0.02162414789199829,0.17759490013122559,0.009615248069167137,0.026364004239439964,-0.017114100977778435,-0.016776258125901222,0.0027046401519328356,-0.13784360885620117,0.21026413142681122,-0.0009478101273998618,-0.18146458268165588,-0.20153330266475677,0.015495182015001774,0.0707722008228302,0.005334385670721531,0.010909433476626873,-0.015363184735178947,0.005628642626106739,0.025224190205335617,-0.016855353489518166,-0.008602090179920197,0.02792542614042759,0.028322936967015266,-0.000814023136626929,-0.01695571094751358,-0.1048736497759819,-0.03640977665781975,-0.2201201319694519,-0.08549302071332932,0.08219186216592789,0.21549883484840393,0.01720595918595791,-0.013632191345095634,0.03241061419248581,-0.08191138505935669,-0.1134808287024498,-0.3174070119857788,-0.050400540232658386,0.06410754472017288,0.29732319712638855,-0.21805866062641144,-0.39632996916770935,0.006158549804240465,-0.20862682163715363,0.49598780274391174,-0.07858987152576447,-0.055834077298641205,-0.0889386236667633,0.1452888399362564,0.00598056148737669,0.0746508240699768,-0.0625355988740921,0.0147483479231596,0.0034575576428323984,1.290104866027832,0.533522367477417,1.426914095878601,1.65488862991333,-0.2833437919616699,-0.09774696826934814,-1.0112444162368774,-0.16106310486793518,-0.5880550146102905,0.221996009349823,0.24444298446178436
