0.06303470,0.06376518,0.90596032,0.00929771,0.56810355,0.82262623,-0.02139994,-0.39207837,0.20328367,0.17834286,1.09761870,-0.33893129,0.00000000,-0.63224280,-0.25080743,-0.27711481,1.05576754,-0.29483920,0.00000000,-0.18775299,-0.03708436,0.28693476,-0.20234716,1.01004446,0.34247440,0.25528353,-0.00416791,-0.00210695,0.00000000,0.01947950,-1.01312244,-0.38970056,0.10488622,0.00719896,-0.02884181,0.00000000
0.07036904,0.06532025,0.90236008,0.01499097,0.56361222,0.82566816,-0.01971538,-0.47632945,0.21796380,0.16099422,1.11654556,-0.34079775,0.00000000,-0.65144837,-0.25835764,-0.27504089,1.08041966,-0.31235465,0.00000000,-0.15027328,-0.05149114,0.32491109,-0.18511988,0.97428876,0.31831670,0.29847798,-0.00253381,0.00445155,0.00000000,-0.03201700,-1.00161433,-0.37032533,0.11646362,0.00531051,-0.02709890,0.00000000
0.07773260,0.06578337,0.89656377,0.02144008,0.56198913,0.82665789,-0.01858201,-0.57442963,0.23313655,0.14356774,1.12466896,-0.34500498,0.00000000,-0.67229789,-0.26477396,-0.27310690,1.10959637,-0.33113229,0.00000000,-0.11181101,-0.06697214,0.37276456,-0.16703427,0.92635679,0.28706929,0.34181654,-0.00075304,0.01099734,0.00000000,-0.08281457,-0.97782344,-0.34447461,0.13288935,0.00331253,-0.02441789,0.00000000
0.08502431,0.06655557,0.88696295,0.02568494,0.55778056,0.82946700,-0.01433874,-0.68061113,0.24675228,0.12734993,1.12083185,-0.35029647,0.00000000,-0.69263649,-0.26893672,-0.27182758,1.14321625,-0.35086381,0.00000000,-0.07516665,-0.07905702,0.42190364,-0.15325895,0.87324327,0.25253609,0.38103327,0.00102982,0.01662200,0.00000000,-0.13151462,-0.94386441,-0.31362683,0.15354463,0.00125197,-0.02093232,0.00000000
0.09228010,0.06748230,0.87545991,0.02882609,0.55224729,0.83313811,-0.00853983,-0.79083294,0.25958946,0.11173649,1.11101449,-0.35613000,0.00000000,-0.71271962,-0.27197275,-0.27087551,1.17905784,-0.37107223,0.00000000,-0.03943124,-0.08944381,0.47168580,-0.14163879,0.81753904,0.21635993,0.41818905,0.00281372,0.02178610,0.00000000,-0.17916594,-0.90482122,-0.28028071,0.17631470,-0.00083988,-0.01704448,0.00000000
0.09563091,0.06812678,0.86562914,0.03436928,0.55040765,0.83409977,-0.01215527,-0.88973749,0.26642367,0.09876998,1.09493554,-0.35984093,0.00000000,-0.73152846,-0.26810560,-0.27325562,1.21822870,-0.39125472,0.00000000,-0.01076611,-0.09187604,0.49628562,-0.14186338,0.76704615,0.18346064,0.44439030,0.00433644,0.02452820,0.00000000,-0.22299357,-0.85877812,-0.24527229,0.20192766,-0.00284746,-0.01287352,0.00000000
0.09897207,0.07016782,0.85419369,0.04041554,0.54939723,0.83440727,-0.01713969,-0.98600394,0.27074537,0.08699530,1.07741690,-0.36306965,0.00000000,-0.74918050,-0.26206857,-0.27659738,1.25831676,-0.41119006,0.00000000,0.01695439,-0.09217540,0.51415676,-0.14478663,0.71804088,0.15162531,0.46767539,0.00576911,0.02668047,0.00000000,-0.26507726,-0.81050223,-0.20961370,0.22830766,-0.00482208,-0.00860151,0.00000000
0.10229392,0.07500200,0.83954871,0.04746752,0.55004883,0.83341169,-0.02486160,-1.07699442,0.27004206,0.07760422,1.05701911,-0.36533394,0.00000000,-0.76451910,-0.25169176,-0.28186223,1.30023956,-0.43063095,0.00000000,0.04278563,-0.08820895,0.51857042,-0.15310711,0.67201084,0.12191775,0.48512822,0.00702172,0.02765308,0.00000000,-0.30367312,-0.75776094,-0.17265458,0.25622177,-0.00673076,-0.00412743,0.00000000
0.10520224,0.08380839,0.82123637,0.05332146,0.55244118,0.83106583,-0.03598846,-1.16443253,0.26349232,0.07108573,1.03615665,-0.36755225,0.00000000,-0.77660084,-0.23770803,-0.28834027,1.34294474,-0.44898880,0.00000000,0.06897529,-0.08154874,0.52006090,-0.16423237,0.62773472,0.09366078,0.49846441,0.00810031,0.02790130,0.00000000,-0.33775535,-0.70023799,-0.13392703,0.28554106,-0.00856985,0.00062941,0.00000000
0.10790379,0.09460088,0.80109036,0.05856856,0.55562657,0.82792896,-0.04881205,-1.25009418,0.25401923,0.06600351,1.01506209,-0.36974752,0.00000000,-0.78705394,-0.22192076,-0.29542479,1.38604116,-0.46680519,0.00000000,0.09534417,-0.07354163,0.52008986,-0.17675996,0.58433557,0.06612903,0.50974214,0.00909189,0.02778732,0.00000000,-0.36958072,-0.64032423,-0.09431520,0.31556287,-0.01037415,0.00552762,0.00000000
0.10896422,0.10569040,0.78322184,0.06603006,0.56148827,0.82218260,-0.06623225,-1.31668687,0.24080031,0.06048567,1.00285351,-0.37115893,0.00000000,-0.79082841,-0.20512420,-0.30190608,1.42373931,-0.48023552,0.00000000,0.11956313,-0.06515706,0.52009612,-0.19158001,0.55153602,0.04617251,0.51615149,0.00967790,0.02687486,0.00000000,-0.39590281,-0.58393931,-0.05937363,0.34359196,-0.01183321,0.00979457,0.00000000
0.11064446,0.11647778,0.76679307,0.07340635,0.56673634,0.81629723,-0.08414429,-1.37599969,0.22695450,0.05435991,0.99467182,-0.37233466,0.00000000,-0.79219109,-0.18873987,-0.30794519,1.45805454,-0.49161485,0.00000000,0.14289154,-0.05817349,0.52009708,-0.20562777,0.52309203,0.02924907,0.52185082,0.01010841,0.02589830,0.00000000,-0.42068890,-0.53091145,-0.02731963,0.36994493,-0.01312209,0.01360308,0.00000000
0.11356431,0.12666085,0.75324380,0.08063546,0.57098085,0.81046760,-0.10305850,-1.42075312,0.21185501,0.04701828,0.99454445,-0.37303895,0.00000000,-0.78873080,-0.17318018,-0.31309974,1.48560309,-0.49889216,0.00000000,0.16443884,-0.05399198,0.52008706,-0.21813092,0.50335932,0.01839180,0.52613050,0.01022794,0.02479351,0.00000000,-0.44240284,-0.48459736,-0.00104080,0.39294574,-0.01407060,0.01649471,0.00000000
0.11646305,0.13591114,0.74251801,0.08751047,0.57634622,0.80350679,-0.12059742,-1.45537519,0.19470939,0.03960648,1.00012922,-0.37393314,0.00000000,-0.78013039,-0.15839578,-0.31706750,1.50632191,-0.50173074,0.00000000,0.18628390,-0.05271684,0.52007627,-0.22668301,0.49225727,0.01345108,0.53058219,0.01003005,0.02390460,0.00000000,-0.45995304,-0.44440207,0.02049786,0.41271934,-0.01470499,0.01855678,0.00000000
0.11935124,0.14469500,0.73320389,0.09418967,0.58215773,0.79582417,-0.13742098,-1.48493195,0.17654070,0.03215959,1.00857008,-0.37492236,0.00000000,-0.76895988,-0.14399904,-0.32044196,1.52362585,-0.50234991,0.00000000,0.20827785,-0.05289488,0.52006507,-0.23325960,0.48547062,0.01146864,0.53512001,0.00967345,0.02312362,0.00000000,-0.47542137,-0.40726611,0.03966644,0.43087932,-0.01518233,0.02020408,0.00000000
0.11943410,0.15064269,0.72926956,0.09901974,0.59302735,0.78389323,-0.15499996,-1.50615871,0.15480086,0.02653359,1.01993012,-0.37652528,0.00000000,-0.75034529,-0.13043961,-0.32107866,1.53258717,-0.49661961,0.00000000,0.23316386,-0.05532973,0.52006346,-0.23277418,0.49153954,0.01815603,0.54092813,0.00884455,0.02284897,0.00000000,-0.48267582,-0.37722439,0.05385032,0.44564414,-0.01525490,0.02102906,0.00000000
0.11816333,0.15505357,0.72575212,0.10133263,0.60453552,0.77118790,-0.17186534,-1.52239203,0.13265015,0.02185214,1.03069925,-0.37784201,0.00000000,-0.73137218,-0.11689349,-0.32161501,1.53822923,-0.48938820,0.00000000,0.25844917,-0.05807616,0.52006143,-0.22970444,0.50209558,0.02773426,0.54739857,0.00789479,0.02277648,0.00000000,-0.48712036,-0.35078412,0.06577659,0.45953849,-0.01519241,0.02164405,0.00000000
0.11418529,0.15639079,0.72306859,0.09866762,0.61765897,0.75739652,-0.18738359,-1.52863812,0.10967768,0.01905976,1.04028571,-0.37858620,0.00000000,-0.71168166,-0.10337408,-0.32195076,1.53723288,-0.47915429,0.00000000,0.28453308,-0.06144578,0.52005887,-0.22146593,0.52162570,0.04309415,0.55519354,0.00670329,0.02310829,0.00000000,-0.48594508,-0.33154684,0.07318764,0.47169194,-0.01485976,0.02183904,0.00000000
0.11133765,0.15621328,0.72315717,0.09822698,0.62786627,0.74677306,-0.19612592,-1.52995884,0.08967905,0.01764168,1.04707491,-0.37813097,0.00000000,-0.69285208,-0.09118428,-0.32126254,1.52996063,-0.46697232,0.00000000,0.30748841,-0.06354178,0.52005625,-0.21067952,0.54894501,0.06316108,0.56319791,0.00541104,0.02355717,0.00000000,-0.47941640,-0.32134333,0.07518090,0.48289126,-0.01427107,0.02184262,0.00000000
